,benchmark,forks,jdkVersion,jmhVersion,jvm,jvmArgs,measurementBatchSize,measurementIterations,measurementTime,mode,params,threads,vmName,vmVersion,warmupBatchSize,warmupIterations,warmupTime,numentries,tablesizemax,tablesizesum,totalmemory
484,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'ECLIPSE_O2O_TREE', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,0.0,0.0,55440.0
485,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'ECLIPSE_O2O_TREE', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,0.0,0.0,366208.0
486,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'ECLIPSE_O2O_TREE', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,0.0,0.0,1901496.0
487,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'ECLIPSE_O2O_TREE', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,0.0,0.0,8477600.0
488,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'APACHE_O2O_HASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1024.0,1024.0,55552.0
489,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'APACHE_O2O_HASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,8192.0,8192.0,373072.0
490,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'APACHE_O2O_HASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,32768.0,32768.0,1898464.0
491,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'APACHE_O2O_HASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,131072.0,131072.0,8407088.0
492,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'APACHE_O2O_LINKEDHASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1024.0,1024.0,59600.0
493,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'APACHE_O2O_LINKEDHASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,8192.0,8192.0,399040.0
494,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'APACHE_O2O_LINKEDHASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,32768.0,32768.0,2032632.0
495,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'APACHE_O2O_LINKEDHASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,131072.0,131072.0,9001952.0
496,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'MAHOUT_O2O_HASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1040.0,2080.0,44880.0
497,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'MAHOUT_O2O_HASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,12204.0,24408.0,346528.0
498,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'MAHOUT_O2O_HASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,43854.0,87708.0,1625664.0
499,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'MAHOUT_O2O_HASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,155028.0,310056.0,6898856.0
500,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JAVOLUTION_HASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,2048.0,2048.0,59728.0
501,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JAVOLUTION_HASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,16384.0,16384.0,405920.0
502,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JAVOLUTION_HASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,131072.0,131072.0,2291760.0
503,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JAVOLUTION_HASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,524288.0,524288.0,9980032.0
504,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JAVOLUTION_SORTED', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,256.0,772.0,50752.0
505,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JAVOLUTION_SORTED', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,256.0,3600.0,329432.0
506,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JAVOLUTION_SORTED', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,256.0,17280.0,1705160.0
507,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JAVOLUTION_SORTED', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,-1.0,-1.0,7600904.0
508,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'GOOGLE_O2O_ARRAY', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1418.0,1418.0,41136.0
509,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'GOOGLE_O2O_ARRAY', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,7190.0,7190.0,265392.0
510,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'GOOGLE_O2O_ARRAY', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,36410.0,36410.0,1376560.0
511,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'GOOGLE_O2O_ARRAY', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,-1.0,-1.0,6240888.0
512,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'CORENLP_ARRAY', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,512.0,512.0,49496.0
513,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'CORENLP_ARRAY', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,4096.0,4096.0,330760.0
514,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'CORENLP_ARRAY', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,32768.0,32768.0,1764336.0
515,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDK8Compute.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'CORENLP_ARRAY', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,-1.0,-1.0,7812264.0
516,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_HASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1024.0,1024.0,55544.0
517,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_HASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,8192.0,8192.0,373064.0
518,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_HASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,32768.0,32768.0,1898456.0
519,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_HASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,131072.0,131072.0,8407080.0
520,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_LINKEDHASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1024.0,1024.0,59544.0
521,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_LINKEDHASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,8192.0,8192.0,398984.0
522,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_LINKEDHASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,32768.0,32768.0,2032576.0
523,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_LINKEDHASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,131072.0,131072.0,9001896.0
524,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_TREE', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,0.0,0.0,55424.0
525,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_TREE', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,0.0,0.0,366192.0
526,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_TREE', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,0.0,0.0,1901480.0
527,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_TREE', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,0.0,0.0,8477584.0
528,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_HASHTABLE', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,768.0,768.0,54520.0
529,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_HASHTABLE', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,6144.0,6144.0,364872.0
530,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_HASHTABLE', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,24576.0,24576.0,1865688.0
531,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'JDK_O2O_HASHTABLE', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,196608.0,196608.0,8669224.0
532,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2O_HASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,2048.0,2048.0,43856.0
533,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2O_HASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,16384.0,16384.0,302368.0
534,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2O_HASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,65536.0,65536.0,1493264.0
535,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2O_HASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,262144.0,262144.0,6552320.0
536,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2O_QHASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1726.0,1726.0,42584.0
537,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2O_QHASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,14038.0,14038.0,293000.0
538,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2O_QHASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,56302.0,56302.0,1456344.0
539,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'KOLOBOKE_O2O_QHASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,226318.0,226318.0,6409032.0
540,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_HASH', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,1026.0,2052.0,43720.0
541,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_HASH', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,8194.0,16388.0,302232.0
542,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_HASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,32770.0,65540.0,1493128.0
543,de.heidelberg.pvs.container_bench.benchmarks.wordcount.MutableJDKGetPut.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2O_HASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,131074.0,262148.0,6552184.0
