,benchmark,forks,jdkVersion,jmhVersion,jvm,jvmArgs,measurementBatchSize,measurementIterations,measurementTime,mode,params,primaryMetric,secondaryMetrics,threads,vmName,vmVersion,warmupBatchSize,warmupIterations,warmupTime,numentries,tablesizemax,tablesizesum,totalmemory,impl,payloadType,workload,size,bench_id,class,clazz,method
10,de.heidelberg.pvs.container_bench.benchmarks.wordcount.EclipseUpdateValue.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'ECLIPSE_O2O_HASH', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}","{'score': 11094.652, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 11094.652, '50.0': 11094.652, '90.0': 11094.652, '95.0': 11094.652, '99.0': 11094.652, '99.9': 11094.652, '99.99': 11094.652, '99.999': 11094.652, '99.9999': 11094.652, '100.0': 11094.652}, 'scoreUnit': 'us/op', 'rawData': [[11094.652]]}","{'numentries': {'score': 16764.0, 'scoreError': 'NaN', 'scoreConfidence': [16764.0, 16764.0], 'scorePercentiles': {'0.0': 16764.0, '50.0': 16764.0, '90.0': 16764.0, '95.0': 16764.0, '99.0': 16764.0, '99.9': 16764.0, '99.99': 16764.0, '99.999': 16764.0, '99.9999': 16764.0, '100.0': 16764.0}, 'scoreUnit': '#', 'rawData': [[16764.0]]}, 'tablesizemax': {'score': 65536.0, 'scoreError': 'NaN', 'scoreConfidence': [65536.0, 65536.0], 'scorePercentiles': {'0.0': 65536.0, '50.0': 65536.0, '90.0': 65536.0, '95.0': 65536.0, '99.0': 65536.0, '99.9': 65536.0, '99.99': 65536.0, '99.999': 65536.0, '99.9999': 65536.0, '100.0': 65536.0}, 'scoreUnit': '#', 'rawData': [[65536.0]]}, 'tablesizesum': {'score': 80128.0, 'scoreError': 'NaN', 'scoreConfidence': [80128.0, 80128.0], 'scorePercentiles': {'0.0': 80128.0, '50.0': 80128.0, '90.0': 80128.0, '95.0': 80128.0, '99.0': 80128.0, '99.9': 80128.0, '99.99': 80128.0, '99.999': 80128.0, '99.9999': 80128.0, '100.0': 80128.0}, 'scoreUnit': '#', 'rawData': [[80128.0]]}, 'totalmemory': {'score': 1335976.0, 'scoreError': 'NaN', 'scoreConfidence': [1335976.0, 1335976.0], 'scorePercentiles': {'0.0': 1335976.0, '50.0': 1335976.0, '90.0': 1335976.0, '95.0': 1335976.0, '99.0': 1335976.0, '99.9': 1335976.0, '99.99': 1335976.0, '99.999': 1335976.0, '99.9999': 1335976.0, '100.0': 1335976.0}, 'scoreUnit': '#', 'rawData': [[1335976.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,65536.0,80128.0,1335976.0,ECLIPSE_O2O_HASH,_,WORDCOUNT,100000,wordcount,EclipseUpdateValue,EclipseUpdateValue,wordcount
11,de.heidelberg.pvs.container_bench.benchmarks.wordcount.EclipseUpdateValue.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'ECLIPSE_O2O_HASH', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}","{'score': 75034.121, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 75034.121, '50.0': 75034.121, '90.0': 75034.121, '95.0': 75034.121, '99.0': 75034.121, '99.9': 75034.121, '99.99': 75034.121, '99.999': 75034.121, '99.9999': 75034.121, '100.0': 75034.121}, 'scoreUnit': 'us/op', 'rawData': [[75034.121]]}","{'numentries': {'score': 74351.0, 'scoreError': 'NaN', 'scoreConfidence': [74351.0, 74351.0], 'scorePercentiles': {'0.0': 74351.0, '50.0': 74351.0, '90.0': 74351.0, '95.0': 74351.0, '99.0': 74351.0, '99.9': 74351.0, '99.99': 74351.0, '99.999': 74351.0, '99.9999': 74351.0, '100.0': 74351.0}, 'scoreUnit': '#', 'rawData': [[74351.0]]}, 'tablesizemax': {'score': 262144.0, 'scoreError': 'NaN', 'scoreConfidence': [262144.0, 262144.0], 'scorePercentiles': {'0.0': 262144.0, '50.0': 262144.0, '90.0': 262144.0, '95.0': 262144.0, '99.0': 262144.0, '99.9': 262144.0, '99.99': 262144.0, '99.999': 262144.0, '99.9999': 262144.0, '100.0': 262144.0}, 'scoreUnit': '#', 'rawData': [[262144.0]]}, 'tablesizesum': {'score': 331572.0, 'scoreError': 'NaN', 'scoreConfidence': [331572.0, 331572.0], 'scorePercentiles': {'0.0': 331572.0, '50.0': 331572.0, '90.0': 331572.0, '95.0': 331572.0, '99.0': 331572.0, '99.9': 331572.0, '99.99': 331572.0, '99.999': 331572.0, '99.9999': 331572.0, '100.0': 331572.0}, 'scoreUnit': '#', 'rawData': [[331572.0]]}, 'totalmemory': {'score': 5891752.0, 'scoreError': 'NaN', 'scoreConfidence': [5891752.0, 5891752.0], 'scorePercentiles': {'0.0': 5891752.0, '50.0': 5891752.0, '90.0': 5891752.0, '95.0': 5891752.0, '99.0': 5891752.0, '99.9': 5891752.0, '99.99': 5891752.0, '99.999': 5891752.0, '99.9999': 5891752.0, '100.0': 5891752.0}, 'scoreUnit': '#', 'rawData': [[5891752.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,262144.0,331572.0,5891752.0,ECLIPSE_O2O_HASH,_,WORDCOUNT,1000000,wordcount,EclipseUpdateValue,EclipseUpdateValue,wordcount
12,de.heidelberg.pvs.container_bench.benchmarks.wordcount.EclipseUpdateValue.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'ECLIPSE_O2O_TREE', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}","{'score': 704.895, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 704.895, '50.0': 704.895, '90.0': 704.895, '95.0': 704.895, '99.0': 704.895, '99.9': 704.895, '99.99': 704.895, '99.999': 704.895, '99.9999': 704.895, '100.0': 704.895}, 'scoreUnit': 'us/op', 'rawData': [[704.895]]}","{'numentries': {'score': 499.0, 'scoreError': 'NaN', 'scoreConfidence': [499.0, 499.0], 'scorePercentiles': {'0.0': 499.0, '50.0': 499.0, '90.0': 499.0, '95.0': 499.0, '99.0': 499.0, '99.9': 499.0, '99.99': 499.0, '99.999': 499.0, '99.9999': 499.0, '100.0': 499.0}, 'scoreUnit': '#', 'rawData': [[499.0]]}, 'tablesizemax': {'score': 0.0, 'scoreError': 'NaN', 'scoreConfidence': [0.0, 0.0], 'scorePercentiles': {'0.0': 0.0, '50.0': 0.0, '90.0': 0.0, '95.0': 0.0, '99.0': 0.0, '99.9': 0.0, '99.99': 0.0, '99.999': 0.0, '99.9999': 0.0, '100.0': 0.0}, 'scoreUnit': '#', 'rawData': [[0.0]]}, 'tablesizesum': {'score': 0.0, 'scoreError': 'NaN', 'scoreConfidence': [0.0, 0.0], 'scorePercentiles': {'0.0': 0.0, '50.0': 0.0, '90.0': 0.0, '95.0': 0.0, '99.0': 0.0, '99.9': 0.0, '99.99': 0.0, '99.999': 0.0, '99.9999': 0.0, '100.0': 0.0}, 'scoreUnit': '#', 'rawData': [[0.0]]}, 'totalmemory': {'score': 47760.0, 'scoreError': 'NaN', 'scoreConfidence': [47760.0, 47760.0], 'scorePercentiles': {'0.0': 47760.0, '50.0': 47760.0, '90.0': 47760.0, '95.0': 47760.0, '99.0': 47760.0, '99.9': 47760.0, '99.99': 47760.0, '99.999': 47760.0, '99.9999': 47760.0, '100.0': 47760.0}, 'scoreUnit': '#', 'rawData': [[47760.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,0.0,0.0,47760.0,ECLIPSE_O2O_TREE,_,WORDCOUNT,1000,wordcount,EclipseUpdateValue,EclipseUpdateValue,wordcount
13,de.heidelberg.pvs.container_bench.benchmarks.wordcount.EclipseUpdateValue.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'ECLIPSE_O2O_TREE', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}","{'score': 4061.195, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 4061.195, '50.0': 4061.195, '90.0': 4061.195, '95.0': 4061.195, '99.0': 4061.195, '99.9': 4061.195, '99.99': 4061.195, '99.999': 4061.195, '99.9999': 4061.195, '100.0': 4061.195}, 'scoreUnit': 'us/op', 'rawData': [[4061.195]]}","{'numentries': {'score': 3239.0, 'scoreError': 'NaN', 'scoreConfidence': [3239.0, 3239.0], 'scorePercentiles': {'0.0': 3239.0, '50.0': 3239.0, '90.0': 3239.0, '95.0': 3239.0, '99.0': 3239.0, '99.9': 3239.0, '99.99': 3239.0, '99.999': 3239.0, '99.9999': 3239.0, '100.0': 3239.0}, 'scoreUnit': '#', 'rawData': [[3239.0]]}, 'tablesizemax': {'score': 0.0, 'scoreError': 'NaN', 'scoreConfidence': [0.0, 0.0], 'scorePercentiles': {'0.0': 0.0, '50.0': 0.0, '90.0': 0.0, '95.0': 0.0, '99.0': 0.0, '99.9': 0.0, '99.99': 0.0, '99.999': 0.0, '99.9999': 0.0, '100.0': 0.0}, 'scoreUnit': '#', 'rawData': [[0.0]]}, 'tablesizesum': {'score': 0.0, 'scoreError': 'NaN', 'scoreConfidence': [0.0, 0.0], 'scorePercentiles': {'0.0': 0.0, '50.0': 0.0, '90.0': 0.0, '95.0': 0.0, '99.0': 0.0, '99.9': 0.0, '99.99': 0.0, '99.999': 0.0, '99.9999': 0.0, '100.0': 0.0}, 'scoreUnit': '#', 'rawData': [[0.0]]}, 'totalmemory': {'score': 315264.0, 'scoreError': 'NaN', 'scoreConfidence': [315264.0, 315264.0], 'scorePercentiles': {'0.0': 315264.0, '50.0': 315264.0, '90.0': 315264.0, '95.0': 315264.0, '99.0': 315264.0, '99.9': 315264.0, '99.99': 315264.0, '99.999': 315264.0, '99.9999': 315264.0, '100.0': 315264.0}, 'scoreUnit': '#', 'rawData': [[315264.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,0.0,0.0,315264.0,ECLIPSE_O2O_TREE,_,WORDCOUNT,10000,wordcount,EclipseUpdateValue,EclipseUpdateValue,wordcount
14,de.heidelberg.pvs.container_bench.benchmarks.wordcount.EclipseUpdateValue.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'ECLIPSE_O2O_TREE', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}","{'score': 35347.339, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 35347.339, '50.0': 35347.339, '90.0': 35347.339, '95.0': 35347.339, '99.0': 35347.339, '99.9': 35347.339, '99.99': 35347.339, '99.999': 35347.339, '99.9999': 35347.339, '100.0': 35347.339}, 'scoreUnit': 'us/op', 'rawData': [[35347.339]]}","{'numentries': {'score': 16764.0, 'scoreError': 'NaN', 'scoreConfidence': [16764.0, 16764.0], 'scorePercentiles': {'0.0': 16764.0, '50.0': 16764.0, '90.0': 16764.0, '95.0': 16764.0, '99.0': 16764.0, '99.9': 16764.0, '99.99': 16764.0, '99.999': 16764.0, '99.9999': 16764.0, '100.0': 16764.0}, 'scoreUnit': '#', 'rawData': [[16764.0]]}, 'tablesizemax': {'score': 0.0, 'scoreError': 'NaN', 'scoreConfidence': [0.0, 0.0], 'scorePercentiles': {'0.0': 0.0, '50.0': 0.0, '90.0': 0.0, '95.0': 0.0, '99.0': 0.0, '99.9': 0.0, '99.99': 0.0, '99.999': 0.0, '99.9999': 0.0, '100.0': 0.0}, 'scoreUnit': '#', 'rawData': [[0.0]]}, 'tablesizesum': {'score': 0.0, 'scoreError': 'NaN', 'scoreConfidence': [0.0, 0.0], 'scorePercentiles': {'0.0': 0.0, '50.0': 0.0, '90.0': 0.0, '95.0': 0.0, '99.0': 0.0, '99.9': 0.0, '99.99': 0.0, '99.999': 0.0, '99.9999': 0.0, '100.0': 0.0}, 'scoreUnit': '#', 'rawData': [[0.0]]}, 'totalmemory': {'score': 1635896.0, 'scoreError': 'NaN', 'scoreConfidence': [1635896.0, 1635896.0], 'scorePercentiles': {'0.0': 1635896.0, '50.0': 1635896.0, '90.0': 1635896.0, '95.0': 1635896.0, '99.0': 1635896.0, '99.9': 1635896.0, '99.99': 1635896.0, '99.999': 1635896.0, '99.9999': 1635896.0, '100.0': 1635896.0}, 'scoreUnit': '#', 'rawData': [[1635896.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,0.0,0.0,1635896.0,ECLIPSE_O2O_TREE,_,WORDCOUNT,100000,wordcount,EclipseUpdateValue,EclipseUpdateValue,wordcount
15,de.heidelberg.pvs.container_bench.benchmarks.wordcount.EclipseUpdateValue.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'ECLIPSE_O2O_TREE', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}","{'score': 410881.937, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 410881.937, '50.0': 410881.937, '90.0': 410881.937, '95.0': 410881.937, '99.0': 410881.937, '99.9': 410881.937, '99.99': 410881.937, '99.999': 410881.937, '99.9999': 410881.937, '100.0': 410881.937}, 'scoreUnit': 'us/op', 'rawData': [[410881.937]]}","{'numentries': {'score': 74351.0, 'scoreError': 'NaN', 'scoreConfidence': [74351.0, 74351.0], 'scorePercentiles': {'0.0': 74351.0, '50.0': 74351.0, '90.0': 74351.0, '95.0': 74351.0, '99.0': 74351.0, '99.9': 74351.0, '99.99': 74351.0, '99.999': 74351.0, '99.9999': 74351.0, '100.0': 74351.0}, 'scoreUnit': '#', 'rawData': [[74351.0]]}, 'tablesizemax': {'score': 0.0, 'scoreError': 'NaN', 'scoreConfidence': [0.0, 0.0], 'scorePercentiles': {'0.0': 0.0, '50.0': 0.0, '90.0': 0.0, '95.0': 0.0, '99.0': 0.0, '99.9': 0.0, '99.99': 0.0, '99.999': 0.0, '99.9999': 0.0, '100.0': 0.0}, 'scoreUnit': '#', 'rawData': [[0.0]]}, 'tablesizesum': {'score': 0.0, 'scoreError': 'NaN', 'scoreConfidence': [0.0, 0.0], 'scorePercentiles': {'0.0': 0.0, '50.0': 0.0, '90.0': 0.0, '95.0': 0.0, '99.0': 0.0, '99.9': 0.0, '99.99': 0.0, '99.999': 0.0, '99.9999': 0.0, '100.0': 0.0}, 'scoreUnit': '#', 'rawData': [[0.0]]}, 'totalmemory': {'score': 7304864.0, 'scoreError': 'NaN', 'scoreConfidence': [7304864.0, 7304864.0], 'scorePercentiles': {'0.0': 7304864.0, '50.0': 7304864.0, '90.0': 7304864.0, '95.0': 7304864.0, '99.0': 7304864.0, '99.9': 7304864.0, '99.99': 7304864.0, '99.999': 7304864.0, '99.9999': 7304864.0, '100.0': 7304864.0}, 'scoreUnit': '#', 'rawData': [[7304864.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,0.0,0.0,7304864.0,ECLIPSE_O2O_TREE,_,WORDCOUNT,1000000,wordcount,EclipseUpdateValue,EclipseUpdateValue,wordcount
16,de.heidelberg.pvs.container_bench.benchmarks.wordcount.FastutilIntegerAddToA.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_AVL', 'seed': '-1', 'size': '1000', 'workload': 'WORDCOUNT'}","{'score': 351.69, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 351.69, '50.0': 351.69, '90.0': 351.69, '95.0': 351.69, '99.0': 351.69, '99.9': 351.69, '99.99': 351.69, '99.999': 351.69, '99.9999': 351.69, '100.0': 351.69}, 'scoreUnit': 'us/op', 'rawData': [[351.69]]}","{'numentries': {'score': 499.0, 'scoreError': 'NaN', 'scoreConfidence': [499.0, 499.0], 'scorePercentiles': {'0.0': 499.0, '50.0': 499.0, '90.0': 499.0, '95.0': 499.0, '99.0': 499.0, '99.9': 499.0, '99.99': 499.0, '99.999': 499.0, '99.9999': 499.0, '100.0': 499.0}, 'scoreUnit': '#', 'rawData': [[499.0]]}, 'tablesizemax': {'score': 48.0, 'scoreError': 'NaN', 'scoreConfidence': [48.0, 48.0], 'scorePercentiles': {'0.0': 48.0, '50.0': 48.0, '90.0': 48.0, '95.0': 48.0, '99.0': 48.0, '99.9': 48.0, '99.99': 48.0, '99.999': 48.0, '99.9999': 48.0, '100.0': 48.0}, 'scoreUnit': '#', 'rawData': [[48.0]]}, 'tablesizesum': {'score': 48.0, 'scoreError': 'NaN', 'scoreConfidence': [48.0, 48.0], 'scorePercentiles': {'0.0': 48.0, '50.0': 48.0, '90.0': 48.0, '95.0': 48.0, '99.0': 48.0, '99.9': 48.0, '99.99': 48.0, '99.999': 48.0, '99.9999': 48.0, '100.0': 48.0}, 'scoreUnit': '#', 'rawData': [[48.0]]}, 'totalmemory': {'score': 43528.0, 'scoreError': 'NaN', 'scoreConfidence': [43528.0, 43528.0], 'scorePercentiles': {'0.0': 43528.0, '50.0': 43528.0, '90.0': 43528.0, '95.0': 43528.0, '99.0': 43528.0, '99.9': 43528.0, '99.99': 43528.0, '99.999': 43528.0, '99.9999': 43528.0, '100.0': 43528.0}, 'scoreUnit': '#', 'rawData': [[43528.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,499.0,48.0,48.0,43528.0,FASTUTIL_O2I_AVL,_,WORDCOUNT,1000,wordcount,FastutilIntegerAddToA,FastutilIntegerAddToA,wordcount
17,de.heidelberg.pvs.container_bench.benchmarks.wordcount.FastutilIntegerAddToA.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_AVL', 'seed': '-1', 'size': '10000', 'workload': 'WORDCOUNT'}","{'score': 4342.644, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 4342.644, '50.0': 4342.644, '90.0': 4342.644, '95.0': 4342.644, '99.0': 4342.644, '99.9': 4342.644, '99.99': 4342.644, '99.999': 4342.644, '99.9999': 4342.644, '100.0': 4342.644}, 'scoreUnit': 'us/op', 'rawData': [[4342.644]]}","{'numentries': {'score': 3239.0, 'scoreError': 'NaN', 'scoreConfidence': [3239.0, 3239.0], 'scorePercentiles': {'0.0': 3239.0, '50.0': 3239.0, '90.0': 3239.0, '95.0': 3239.0, '99.0': 3239.0, '99.9': 3239.0, '99.99': 3239.0, '99.999': 3239.0, '99.9999': 3239.0, '100.0': 3239.0}, 'scoreUnit': '#', 'rawData': [[3239.0]]}, 'tablesizemax': {'score': 48.0, 'scoreError': 'NaN', 'scoreConfidence': [48.0, 48.0], 'scorePercentiles': {'0.0': 48.0, '50.0': 48.0, '90.0': 48.0, '95.0': 48.0, '99.0': 48.0, '99.9': 48.0, '99.99': 48.0, '99.999': 48.0, '99.9999': 48.0, '100.0': 48.0}, 'scoreUnit': '#', 'rawData': [[48.0]]}, 'tablesizesum': {'score': 48.0, 'scoreError': 'NaN', 'scoreConfidence': [48.0, 48.0], 'scorePercentiles': {'0.0': 48.0, '50.0': 48.0, '90.0': 48.0, '95.0': 48.0, '99.0': 48.0, '99.9': 48.0, '99.99': 48.0, '99.999': 48.0, '99.9999': 48.0, '100.0': 48.0}, 'scoreUnit': '#', 'rawData': [[48.0]]}, 'totalmemory': {'score': 288536.0, 'scoreError': 'NaN', 'scoreConfidence': [288536.0, 288536.0], 'scorePercentiles': {'0.0': 288536.0, '50.0': 288536.0, '90.0': 288536.0, '95.0': 288536.0, '99.0': 288536.0, '99.9': 288536.0, '99.99': 288536.0, '99.999': 288536.0, '99.9999': 288536.0, '100.0': 288536.0}, 'scoreUnit': '#', 'rawData': [[288536.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,3239.0,48.0,48.0,288536.0,FASTUTIL_O2I_AVL,_,WORDCOUNT,10000,wordcount,FastutilIntegerAddToA,FastutilIntegerAddToA,wordcount
18,de.heidelberg.pvs.container_bench.benchmarks.wordcount.FastutilIntegerAddToA.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_AVL', 'seed': '-1', 'size': '100000', 'workload': 'WORDCOUNT'}","{'score': 35939.091, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 35939.091, '50.0': 35939.091, '90.0': 35939.091, '95.0': 35939.091, '99.0': 35939.091, '99.9': 35939.091, '99.99': 35939.091, '99.999': 35939.091, '99.9999': 35939.091, '100.0': 35939.091}, 'scoreUnit': 'us/op', 'rawData': [[35939.091]]}","{'numentries': {'score': 16764.0, 'scoreError': 'NaN', 'scoreConfidence': [16764.0, 16764.0], 'scorePercentiles': {'0.0': 16764.0, '50.0': 16764.0, '90.0': 16764.0, '95.0': 16764.0, '99.0': 16764.0, '99.9': 16764.0, '99.99': 16764.0, '99.999': 16764.0, '99.9999': 16764.0, '100.0': 16764.0}, 'scoreUnit': '#', 'rawData': [[16764.0]]}, 'tablesizemax': {'score': 48.0, 'scoreError': 'NaN', 'scoreConfidence': [48.0, 48.0], 'scorePercentiles': {'0.0': 48.0, '50.0': 48.0, '90.0': 48.0, '95.0': 48.0, '99.0': 48.0, '99.9': 48.0, '99.99': 48.0, '99.999': 48.0, '99.9999': 48.0, '100.0': 48.0}, 'scoreUnit': '#', 'rawData': [[48.0]]}, 'tablesizesum': {'score': 48.0, 'scoreError': 'NaN', 'scoreConfidence': [48.0, 48.0], 'scorePercentiles': {'0.0': 48.0, '50.0': 48.0, '90.0': 48.0, '95.0': 48.0, '99.0': 48.0, '99.9': 48.0, '99.99': 48.0, '99.999': 48.0, '99.9999': 48.0, '100.0': 48.0}, 'scoreUnit': '#', 'rawData': [[48.0]]}, 'totalmemory': {'score': 1499224.0, 'scoreError': 'NaN', 'scoreConfidence': [1499224.0, 1499224.0], 'scorePercentiles': {'0.0': 1499224.0, '50.0': 1499224.0, '90.0': 1499224.0, '95.0': 1499224.0, '99.0': 1499224.0, '99.9': 1499224.0, '99.99': 1499224.0, '99.999': 1499224.0, '99.9999': 1499224.0, '100.0': 1499224.0}, 'scoreUnit': '#', 'rawData': [[1499224.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,16764.0,48.0,48.0,1499224.0,FASTUTIL_O2I_AVL,_,WORDCOUNT,100000,wordcount,FastutilIntegerAddToA,FastutilIntegerAddToA,wordcount
19,de.heidelberg.pvs.container_bench.benchmarks.wordcount.FastutilIntegerAddToA.wordcount,1,1.8.0_181,1.21,/usr/lib/jvm/java-8-openjdk-amd64/jre/bin/java,[],1,1,1 ns,avgt,"{'doMemory': 'true', 'impl': 'FASTUTIL_O2I_AVL', 'seed': '-1', 'size': '1000000', 'workload': 'WORDCOUNT'}","{'score': 284951.815, 'scoreError': 'NaN', 'scoreConfidence': ['NaN', 'NaN'], 'scorePercentiles': {'0.0': 284951.815, '50.0': 284951.815, '90.0': 284951.815, '95.0': 284951.815, '99.0': 284951.815, '99.9': 284951.815, '99.99': 284951.815, '99.999': 284951.815, '99.9999': 284951.815, '100.0': 284951.815}, 'scoreUnit': 'us/op', 'rawData': [[284951.815]]}","{'numentries': {'score': 74351.0, 'scoreError': 'NaN', 'scoreConfidence': [74351.0, 74351.0], 'scorePercentiles': {'0.0': 74351.0, '50.0': 74351.0, '90.0': 74351.0, '95.0': 74351.0, '99.0': 74351.0, '99.9': 74351.0, '99.99': 74351.0, '99.999': 74351.0, '99.9999': 74351.0, '100.0': 74351.0}, 'scoreUnit': '#', 'rawData': [[74351.0]]}, 'tablesizemax': {'score': 48.0, 'scoreError': 'NaN', 'scoreConfidence': [48.0, 48.0], 'scorePercentiles': {'0.0': 48.0, '50.0': 48.0, '90.0': 48.0, '95.0': 48.0, '99.0': 48.0, '99.9': 48.0, '99.99': 48.0, '99.999': 48.0, '99.9999': 48.0, '100.0': 48.0}, 'scoreUnit': '#', 'rawData': [[48.0]]}, 'tablesizesum': {'score': 48.0, 'scoreError': 'NaN', 'scoreConfidence': [48.0, 48.0], 'scorePercentiles': {'0.0': 48.0, '50.0': 48.0, '90.0': 48.0, '95.0': 48.0, '99.0': 48.0, '99.9': 48.0, '99.99': 48.0, '99.999': 48.0, '99.9999': 48.0, '100.0': 48.0}, 'scoreUnit': '#', 'rawData': [[48.0]]}, 'totalmemory': {'score': 6693240.0, 'scoreError': 'NaN', 'scoreConfidence': [6693240.0, 6693240.0], 'scorePercentiles': {'0.0': 6693240.0, '50.0': 6693240.0, '90.0': 6693240.0, '95.0': 6693240.0, '99.0': 6693240.0, '99.9': 6693240.0, '99.99': 6693240.0, '99.999': 6693240.0, '99.9999': 6693240.0, '100.0': 6693240.0}, 'scoreUnit': '#', 'rawData': [[6693240.0]]}}",1,OpenJDK 64-Bit Server VM,25.181-b13,1,1,1 ns,74351.0,48.0,48.0,6693240.0,FASTUTIL_O2I_AVL,_,WORDCOUNT,1000000,wordcount,FastutilIntegerAddToA,FastutilIntegerAddToA,wordcount
